2024;CENTRO OESTE;GO;NIQUELANDIA;5214606;'02215895000107;ESCOLA MUNICIPAL SAO JOSE;52078922;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;459;'00681829000105;CAIXA ESCOLAR SAO JOSE;PDDE;PDDE Basico - 1 Parcela;2.757,50;2.757,50;5.515,00;16/04/2024
2024;CENTRO OESTE;GO;NAZARIO;5214408;'01373620000139;ESC MUL NOSSA SENHORA SANTANA;52078973;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;139;'21318128000178;CAIXA ESCOLAR ESCOLA MUNICIPAL NOSSA SENHORA SANTANA;PDDE;PDDE Basico - 1 Parcela;463;1.852,00;2.315,00;16/04/2024
2024;CENTRO OESTE;GO;NAZARIO;5214408;'01373620000139;CENTRO MUNICIPAL DE EDUCACAO INFANTIL NOSSA SENHORA IMACULAD;52079007;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;70;'20869084000101;CAIXA ESCOLAR CEI NOSSA SENHORA IMACULADA CONCEICAO;PDDE;PDDE Basico - Primeira Infancia - P1;1.300,00;325;1.625,00;16/04/2024
2024;CENTRO OESTE;GO;NAZARIO;5214408;'01373620000139;CENTRO MUNICIPAL DE EDUCACAO INFANTIL NOSSA SENHORA IMACULAD;52079007;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;70;'20869084000101;CAIXA ESCOLAR CEI NOSSA SENHORA IMACULADA CONCEICAO;PDDE;PDDE Basico - Primeira Infancia - P2;1.300,00;325;1.625,00;24/05/2024
2024;CENTRO OESTE;GO;PLANALTINA;5217609;'01740422000166;CENTRO MUNICIPAL DE EDUCACAO INFANTIL SAGRADO CORACAO DE JES;52079015;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;241;'05853126000122;CONSELHO ESCOLAR DO CEMEI SAGRADO CORACAO DE JESUS;PDDE;PDDE Basico - Primeira Infancia - P1;2.668,00;667;3.335,00;16/04/2024
2024;CENTRO OESTE;GO;PLANALTINA;5217609;'01740422000166;CENTRO MUNICIPAL DE EDUCACAO INFANTIL SAGRADO CORACAO DE JES;52079015;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;241;'05853126000122;CONSELHO ESCOLAR DO CEMEI SAGRADO CORACAO DE JESUS;PDDE;PDDE Basico - Primeira Infancia - P2;2.668,00;667;3.335,00;24/05/2024
2024;CENTRO OESTE;GO;ARAGARCAS;5201702;'02125227000199;CMAEI SAO JUDAS TADEU;52079058;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;137;'10798618000100;CONSELHO ESCOLAR CENTRO DE EDUCACAO INFANTIL SAO JUDAS TADEU;PDDE;PDDE Basico - Primeira Infancia - P1;1.377,00;918;2.295,00;16/04/2024
2024;CENTRO OESTE;GO;ARAGARCAS;5201702;'02125227000199;CMAEI SAO JUDAS TADEU;52079058;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;137;'10798618000100;CONSELHO ESCOLAR CENTRO DE EDUCACAO INFANTIL SAO JUDAS TADEU;PDDE;PDDE Basico - Primeira Infancia - P2;1.377,00;918;2.295,00;24/05/2024
2024;CENTRO OESTE;GO;PIRACANJUBA;5217104;'01179647000195;CRECHE MUNICIPAL LAR DAS CRIANCAS;52079074;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;58;'11299469000190;CAIXA ESCOLAR CENTRO MUNICIPAL LAR DAS CRIANCAS;PDDE;PDDE Basico - Primeira Infancia - P1;1.204,00;301;1.505,00;16/04/2024
2024;CENTRO OESTE;GO;PIRACANJUBA;5217104;'01179647000195;CRECHE MUNICIPAL LAR DAS CRIANCAS;52079074;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;58;'11299469000190;CAIXA ESCOLAR CENTRO MUNICIPAL LAR DAS CRIANCAS;PDDE;PDDE Basico - Primeira Infancia - P2;1.204,00;301;1.505,00;24/05/2024
2024;CENTRO OESTE;GO;PIRACANJUBA;5217104;'01179647000195;CRECHE CAMP 2;52079082;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;129;'11299479000125;CAIXA ESCOLAR CAMP II;PDDE;PDDE Basico - Primeira Infancia - P1;1.772,00;443;2.215,00;16/04/2024
2024;CENTRO OESTE;GO;PIRACANJUBA;5217104;'01179647000195;CRECHE CAMP 2;52079082;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;129;'11299479000125;CAIXA ESCOLAR CAMP II;PDDE;PDDE Basico - Primeira Infancia - P2;1.772,00;443;2.215,00;24/05/2024
2024;CENTRO OESTE;GO;PIRACANJUBA;5217104;'01179647000195;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL T;52079090;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;131;'11299449000119;CAIXA ESCOLAR CRECHE TIA EMILIA;PDDE;PDDE Basico - 1 Parcela;1.788,00;447;2.235,00;16/04/2024
2024;CENTRO OESTE;GO;PONTALINA;5217708;'01791276000106;CRECHE TIA MARRY;52079112;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;148;'11037053000101;CONSELHO ESCOLAR CRECHE TIA MARRY;PDDE;PDDE Basico - Primeira Infancia - P1;1.924,00;481;2.405,00;16/04/2024
2024;CENTRO OESTE;GO;PONTALINA;5217708;'01791276000106;CRECHE TIA MARRY;52079112;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;148;'11037053000101;CONSELHO ESCOLAR CRECHE TIA MARRY;PDDE;PDDE Basico - Primeira Infancia - P2;1.924,00;481;2.405,00;24/05/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01787506000155;CENTRO DE EDUCACAO INFANTIL RAIO DE SOL;52079139;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;102;'43438992000146;CAIXA ESCOLAR NO CEMEI RAIO DE SOL;PDDE;PDDE Basico - Primeira Infancia - P1;1.361,50;583,5;1.945,00;16/04/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01787506000155;CENTRO DE EDUCACAO INFANTIL RAIO DE SOL;52079139;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;102;'43438992000146;CAIXA ESCOLAR NO CEMEI RAIO DE SOL;PDDE;PDDE Basico - Primeira Infancia - P2;1.361,50;583,5;1.945,00;24/05/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01787506000155;CENTRO MUNICIPAL DE EDUCACAO INFANTIL SANTA ANA;52079147;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;169;'43618490000105;CAIXA ESCOLAR DO CENTRO MUNICIPAL INFANTIL SANTA ANA;PDDE;PDDE Basico - Primeira Infancia - P1;1.830,50;784,5;2.615,00;16/04/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01787506000155;CENTRO MUNICIPAL DE EDUCACAO INFANTIL SANTA ANA;52079147;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;169;'43618490000105;CAIXA ESCOLAR DO CENTRO MUNICIPAL INFANTIL SANTA ANA;PDDE;PDDE Basico - Primeira Infancia - P2;1.830,50;784,5;2.615,00;24/05/2024
2024;CENTRO OESTE;GO;ANAPOLIS;5201108;'01067479000146;ESCOLA MUNICIPAL AYRTON SENNA DA SILVA;52079198;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;565;'06199140000117;CONSELHO ESCOLAR CRIANCA FELIZ;PDDE;PDDE Basico - 1 Parcela;5.260,00;1.315,00;6.575,00;16/04/2024
2024;CENTRO OESTE;GO;NOVO GAMA;5215231;'01629276000104;CENTRO MUNICIPAL DE EDUCACAO INFANTIL ULISSES GUIMARAES;52079252;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;392;'03490702000199;CONSELHO ESCOLAR DO CEMEI ULISSES GUIMARAES;PDDE;PDDE Basico - Primeira Infancia - P1;3.391,50;1.453,50;4.845,00;16/04/2024
2024;CENTRO OESTE;GO;NOVO GAMA;5215231;'01629276000104;CENTRO MUNICIPAL DE EDUCACAO INFANTIL ULISSES GUIMARAES;52079252;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;392;'03490702000199;CONSELHO ESCOLAR DO CEMEI ULISSES GUIMARAES;PDDE;PDDE Basico - Primeira Infancia - P2;3.391,50;1.453,50;4.845,00;24/05/2024
2024;CENTRO OESTE;GO;NOVO GAMA;5215231;'01629276000104;ESCOLA MUNICIPAL PAULO FREIRE;52079260;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;281;'04391830000148;CONSELHO ESCOLAR DA ESCOLA MUNICIPAL PAULO FREIRE;PDDE;PDDE Basico - 1 Parcela;2.241,00;1.494,00;3.735,00;16/04/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01787506000155;CENTRO DE EDUCACAO INFANTIL O PEQUENO PRINCIPE;52079279;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;91;'43606580000178;CAIXA ESCOLAR DO CENTRO MUN EDUCACAO INFANTIL PEQ PRINCIPE;PDDE;PDDE Basico - Primeira Infancia - P1;734;1.101,00;1.835,00;16/04/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01787506000155;CENTRO DE EDUCACAO INFANTIL O PEQUENO PRINCIPE;52079279;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;91;'43606580000178;CAIXA ESCOLAR DO CENTRO MUN EDUCACAO INFANTIL PEQ PRINCIPE;PDDE;PDDE Basico - Primeira Infancia - P2;734;1.101,00;1.835,00;24/05/2024
2024;CENTRO OESTE;GO;CIDADE OCIDENTAL;5205497;'36862621000121;ESCOLA MUNICIPAL ROSANE MARIGUELLA FILOMENO;52079317;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;1136;'03388335000117;CONSELHO ESCOLAR PAULO FREIRE;PDDE;PDDE Basico - 1 Parcela;9.828,00;2.457,00;12.285,00;16/04/2024
2024;CENTRO OESTE;GO;ANAPOLIS;5201108;'01067479000146;CENTRO MUNICIPAL DE EDUCACAO INFANTIL DONA IRIS ARAUJO REZEN;52079325;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;234;'07607855000124;CONSELHO ESCOLAR DONA IRIS ARAUJO REZENDE MACHADO;PDDE;PDDE Basico - 1 Parcela;3.265,00;0;3.265,00;16/04/2024
2024;CENTRO OESTE;GO;ANAPOLIS;5201108;'01067479000146;ESCOLA MUNICIPAL DESEMBARGADOR AIR BORGES DE ALMEIDA;52079333;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;695;'06177160000197;CONSELHO ESCOLAR RAIO DE SOL;PDDE;PDDE Basico - 1 Parcela;6.300,00;1.575,00;7.875,00;16/04/2024
2024;CENTRO OESTE;GO;ANAPOLIS;5201108;'01067479000146;CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA CAPUZZO CREMONEZ;52079341;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;299;'07621876000102;CONSELHO ESCOLAR MARIA CAPUZZO CREMONEZ;PDDE;PDDE Basico - 1 Parcela;3.915,00;0;3.915,00;16/04/2024
2024;CENTRO OESTE;GO;ANAPOLIS;5201108;'01067479000146;CENTRO MUNICIPAL DE EDUCACAO INFANTIL DONA JANDIRA BRETAS;52079350;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;129;'07606242000172;CONSELHO ESCOLAR DONA JANDIRA BRETAS;PDDE;PDDE Basico - Primeira Infancia - P1;1.550,50;664,5;2.215,00;16/04/2024
2024;CENTRO OESTE;GO;ANAPOLIS;5201108;'01067479000146;CENTRO MUNICIPAL DE EDUCACAO INFANTIL DONA JANDIRA BRETAS;52079350;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;129;'07606242000172;CONSELHO ESCOLAR DONA JANDIRA BRETAS;PDDE;PDDE Basico - Primeira Infancia - P2;1.550,50;664,5;2.215,00;24/05/2024
2024;CENTRO OESTE;GO;ANAPOLIS;5201108;'01067479000146;CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOSE EPAMINONDAS RORIZ;52079368;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;192;'07666947000185;CONSELHO ESCOLAR JOSE EPAMINONDAS RORIZ;PDDE;PDDE Basico - Primeira Infancia - P1;2.276,00;569;2.845,00;16/04/2024
2024;CENTRO OESTE;GO;ANAPOLIS;5201108;'01067479000146;CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOSE EPAMINONDAS RORIZ;52079368;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;192;'07666947000185;CONSELHO ESCOLAR JOSE EPAMINONDAS RORIZ;PDDE;PDDE Basico - Primeira Infancia - P2;2.276,00;569;2.845,00;24/05/2024
2024;CENTRO OESTE;GO;ANAPOLIS;5201108;'01067479000146;CENTRO MUNICIPAL DE EDUCACAO INFANTIL CIBELE TEODORO TELLES;52079376;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;278;'07607903000184;CONSELHO ESCOLAR CIBELE TEODORO TELES;PDDE;PDDE Basico - 1 Parcela;2.964,00;741;3.705,00;07/05/2024
2024;CENTRO OESTE;GO;RIO VERDE;5218805;'02056729000105;CENTRO MUNICIPAL DE EDUCACAO INFANTIL ELVIRA CESAR NASCIMENT;52079392;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;104;'11405691000120;CONSELHO ESCOLAR ELVIRA CESAR DO NASCIMENTO;PDDE;PDDE Basico - 1 Parcela;786;1.179,00;1.965,00;16/04/2024
2024;CENTRO OESTE;GO;RIO VERDE;5218805;'02056729000105;CENTRO MUNICIPAL DE EDUCACAO INFANTIL ANA PIMENTA;52079406;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;249;'11603075000183;CONSELHO ESCOLAR ANA PIMENTA;PDDE;PDDE Basico - Primeira Infancia - P1;3.415,00;0;3.415,00;16/04/2024
2024;CENTRO OESTE;GO;RIO VERDE;5218805;'02056729000105;CENTRO MUNICIPAL DE EDUCACAO INFANTIL ANA PIMENTA;52079406;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;249;'11603075000183;CONSELHO ESCOLAR ANA PIMENTA;PDDE;PDDE Basico - Primeira Infancia - P2;3.415,00;0;3.415,00;24/05/2024
2024;CENTRO OESTE;GO;RIO VERDE;5218805;'02056729000105;CENTRO MUNICIPAL DE EDUCACAO INFANTIL ELIZABETH EMRICH CAMPO;52079422;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;490;'11501538000104;CONSELHO ESCOLAR ELIZABETH EMRICH CAMPOS;PDDE;PDDE Basico - Primeira Infancia - P1;4.077,50;1.747,50;5.825,00;16/04/2024
2024;CENTRO OESTE;GO;RIO VERDE;5218805;'02056729000105;CENTRO MUNICIPAL DE EDUCACAO INFANTIL ELIZABETH EMRICH CAMPO;52079422;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;490;'11501538000104;CONSELHO ESCOLAR ELIZABETH EMRICH CAMPOS;PDDE;PDDE Basico - Primeira Infancia - P2;4.077,50;1.747,50;5.825,00;24/05/2024
2024;CENTRO OESTE;GO;RIO VERDE;5218805;'02056729000105;CENTRO MUNICIPAL DE EDUCACAO INFANTIL CARMINDA DE CASTRO;52079430;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;174;'11390504000181;CONSELHO ESCOLAR CARMINDA DE CASTRO;PDDE;PDDE Basico - Primeira Infancia - P1;1.332,50;1.332,50;2.665,00;16/04/2024
2024;CENTRO OESTE;GO;RIO VERDE;5218805;'02056729000105;CENTRO MUNICIPAL DE EDUCACAO INFANTIL CARMINDA DE CASTRO;52079430;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;174;'11390504000181;CONSELHO ESCOLAR CARMINDA DE CASTRO;PDDE;PDDE Basico - Primeira Infancia - P2;1.332,50;1.332,50;2.665,00;24/05/2024
2024;CENTRO OESTE;GO;RIO VERDE;5218805;'02056729000105;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MARIETA FERREIRA;52079449;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;265;'10737152000125;CONSELHO ESCOLAR MARIETA FERREIRA;PDDE;PDDE Basico - Primeira Infancia - P1;1.787,50;1.787,50;3.575,00;16/04/2024
2024;CENTRO OESTE;GO;RIO VERDE;5218805;'02056729000105;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MARIETA FERREIRA;52079449;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;265;'10737152000125;CONSELHO ESCOLAR MARIETA FERREIRA;PDDE;PDDE Basico - Primeira Infancia - P2;1.787,50;1.787,50;3.575,00;24/05/2024
2024;CENTRO OESTE;GO;RIO VERDE;5218805;'02056729000105;CENTRO MUNICIPAL DE EDUCACAO INFANTIL DONA MARILENE;52079457;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;220;'11099706000179;CONSELHO ESCOLAR DONA MARILENE;PDDE;PDDE Basico - Primeira Infancia - P1;2.187,50;937,5;3.125,00;16/04/2024
2024;CENTRO OESTE;GO;RIO VERDE;5218805;'02056729000105;CENTRO MUNICIPAL DE EDUCACAO INFANTIL DONA MARILENE;52079457;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;220;'11099706000179;CONSELHO ESCOLAR DONA MARILENE;PDDE;PDDE Basico - Primeira Infancia - P2;2.187,50;937,5;3.125,00;24/05/2024
2024;CENTRO OESTE;GO;AGUAS LINDAS DE GOIAS;5200258;'01409705000120;COLEGIO ESTADUAL CORA CORALINA;52079562;ADMINISTRAÇÃO PÚBLICA ESTADUAL;1067;'03187395000171;CONSELHO ESCOLAR COLEGIO ESTADUAL CORA CORALINA;PDDE;PDDE Basico - 1 Parcela;9.276,00;2.319,00;11.595,00;16/04/2024
2024;CENTRO OESTE;GO;CRIXAS;5206404;'02382067000163;CRECHE MUL ARCO IRIS;52079619;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;131;'18995322000183;CAIXA ESCOLAR CRECHE MUNICIPAL NAIR MACIEL;PDDE;PDDE Basico - Primeira Infancia - P1;447;1.788,00;2.235,00;16/04/2024
2024;CENTRO OESTE;GO;CRIXAS;5206404;'02382067000163;CRECHE MUL ARCO IRIS;52079619;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;131;'18995322000183;CAIXA ESCOLAR CRECHE MUNICIPAL NAIR MACIEL;PDDE;PDDE Basico - Primeira Infancia - P2;447;1.788,00;2.235,00;24/05/2024
2024;CENTRO OESTE;GO;CRIXAS;5206404;'02382067000163;ESC MUL SEBASTIAO RODRIGUES DE BRITO;52079635;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;154;'03099153000126;CAIXA ESCOLAR SEBASTIAO RODRIGUES DE BRITO;PDDE;PDDE Basico - 1 Parcela;493;1.972,00;2.465,00;16/04/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI CLEMENTE RAIMUNDO SAUTHIER;52079880;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;93;'06265396000185;CONSELHO GESTOR PARQUE SANTA RITA;PDDE;PDDE Basico - Primeira Infancia - P1;1.484,00;371;1.855,00;16/04/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI CLEMENTE RAIMUNDO SAUTHIER;52079880;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;93;'06265396000185;CONSELHO GESTOR PARQUE SANTA RITA;PDDE;PDDE Basico - Primeira Infancia - P2;1.484,00;371;1.855,00;24/05/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI JARDIM GUANABARA III;52079899;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;124;'06170451000153;CONSELHO GESTOR CRIANCA CIDADA;PDDE;PDDE Basico - Primeira Infancia - P1;1.732,00;433;2.165,00;16/04/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI JARDIM GUANABARA III;52079899;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;124;'06170451000153;CONSELHO GESTOR CRIANCA CIDADA;PDDE;PDDE Basico - Primeira Infancia - P2;1.732,00;433;2.165,00;24/05/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI CORA CORALINA;52079902;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;84;'06211648000193;CONSELHO GESTOR CORA CORALINA;PDDE;PDDE Basico - Primeira Infancia - P1;1.412,00;353;1.765,00;16/04/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI CORA CORALINA;52079902;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;84;'06211648000193;CONSELHO GESTOR CORA CORALINA;PDDE;PDDE Basico - Primeira Infancia - P2;1.412,00;353;1.765,00;24/05/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CENTRO DE EDUCACAO INFANTIL MARIA GENOVEVA;52079910;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;121;'18910055000102;CONSELHO GESTOR MARIA GENOVEVA;PDDE;PDDE Basico - Primeira Infancia - P1;1.708,00;427;2.135,00;16/04/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CENTRO DE EDUCACAO INFANTIL MARIA GENOVEVA;52079910;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;121;'18910055000102;CONSELHO GESTOR MARIA GENOVEVA;PDDE;PDDE Basico - Primeira Infancia - P2;1.708,00;427;2.135,00;24/05/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI VILA IZAURA;52079929;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;126;'06242160000123;CONSELHO GESTOR CMEI VILA IZAURA;PDDE;PDDE Basico - Primeira Infancia - P1;1.748,00;437;2.185,00;16/04/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI VILA IZAURA;52079929;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;126;'06242160000123;CONSELHO GESTOR CMEI VILA IZAURA;PDDE;PDDE Basico - Primeira Infancia - P2;1.748,00;437;2.185,00;24/05/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI TIO OSCAR;52079937;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;135;'06229961000159;CONSELHO GESTOR TIO OSCAR;PDDE;PDDE Basico - Primeira Infancia - P1;1.820,00;455;2.275,00;19/06/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI TIO OSCAR;52079937;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;135;'06229961000159;CONSELHO GESTOR TIO OSCAR;PDDE;PDDE Basico - Primeira Infancia - P2;1.820,00;455;2.275,00;19/06/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI CRISTIANO EMIDIO MARTINS;52079945;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;102;'05784838000137;CONSELHO GESTOR JOVEM FORCA;PDDE;PDDE Basico - Primeira Infancia - P1;1.556,00;389;1.945,00;24/04/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI CRISTIANO EMIDIO MARTINS;52079945;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;102;'05784838000137;CONSELHO GESTOR JOVEM FORCA;PDDE;PDDE Basico - Primeira Infancia - P2;1.556,00;389;1.945,00;24/05/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI GOIANIA VIVA;52079970;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;120;'06256393000185;CONSELHO GESTOR CMEI GOIANIA VIVA;PDDE;PDDE Basico - Primeira Infancia - P1;2.125,00;0;2.125,00;16/04/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI GOIANIA VIVA;52079970;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;120;'06256393000185;CONSELHO GESTOR CMEI GOIANIA VIVA;PDDE;PDDE Basico - Primeira Infancia - P2;2.125,00;0;2.125,00;24/05/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI SANTA LUZIA;52080005;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;136;'06199230000108;CONSELHO GESTOR STA LUZIA DA VILA RORIZ;PDDE;PDDE Basico - Primeira Infancia - P1;1.828,00;457;2.285,00;16/04/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI SANTA LUZIA;52080005;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;136;'06199230000108;CONSELHO GESTOR STA LUZIA DA VILA RORIZ;PDDE;PDDE Basico - Primeira Infancia - P2;1.828,00;457;2.285,00;24/05/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI TIA JOVITA;52080021;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;122;'07022290000113;CONSELHO GESTOR TIA JOVITA;PDDE;PDDE Basico - Primeira Infancia - P1;1.716,00;429;2.145,00;20/05/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CMEI TIA JOVITA;52080021;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;122;'07022290000113;CONSELHO GESTOR TIA JOVITA;PDDE;PDDE Basico - Primeira Infancia - P2;1.716,00;429;2.145,00;24/05/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CRECHE LUIGINA;52080099;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;78;'10886567000160;CONSELHO GESTOR PADRE SERGIO FOGLIA;PDDE;PDDE Basico - Primeira Infancia - P1;1.364,00;341;1.705,00;16/04/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CRECHE LUIGINA;52080099;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;78;'10886567000160;CONSELHO GESTOR PADRE SERGIO FOGLIA;PDDE;PDDE Basico - Primeira Infancia - P2;1.364,00;341;1.705,00;24/05/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CRECHE CAETANO FOGLIA;52080277;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;107;'10870768000170;CONSELHO GESTOR LUIGINA FOGLIA;PDDE;PDDE Basico - Primeira Infancia - P1;1.596,00;399;1.995,00;16/04/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CRECHE CAETANO FOGLIA;52080277;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;107;'10870768000170;CONSELHO GESTOR LUIGINA FOGLIA;PDDE;PDDE Basico - Primeira Infancia - P2;1.596,00;399;1.995,00;24/05/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CENTRO DE EDUCACAO INFANTIL ANALIA FRANCO;52080285;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;125;'14745744000140;CONSELHO GESTOR VALDETE ATAIDE;PDDE;PDDE Basico - Primeira Infancia - P1;1.740,00;435;2.175,00;16/04/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;CENTRO DE EDUCACAO INFANTIL ANALIA FRANCO;52080285;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;125;'14745744000140;CONSELHO GESTOR VALDETE ATAIDE;PDDE;PDDE Basico - Primeira Infancia - P2;1.740,00;435;2.175,00;24/05/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01612092000123;ESCOLA MUNICIPAL ELI BRASILIENSE;52080340;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;363;'03369242000145;CONSELHO ESCOLAR ELI BRASILIENSE;PDDE;PDDE Basico - 1 Parcela;3.644,00;911;4.555,00;16/04/2024
2024;CENTRO OESTE;GO;GOIANIA;5208707;'01409705000120;CENTRO DE ENSINO EM PERIODO INTEGRAL ARCOIRIS;52080390;ADMINISTRAÇÃO PÚBLICA ESTADUAL;565;'02541051000156;CONSELHO ESCOLAR CENTRO DE EJA ARCO IRIS;PDDE;PDDE Basico - 1 Parcela;5.260,00;1.315,00;6.575,00;16/04/2024
